Country Name,Country Code,Series Name,Series Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Bolivia,BOL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.111,3.498,3.655,3.519,3.682,7.903,5.089,3.552,3.024,3.091
Bosnia and Herzegovina,BIH,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,26.567,25.408,25.102,22.16,22.711,23.299,19.873,18.086,14.985,15.066
Bosnia and Herzegovina,BIH,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,29.975,28.626,25.876,23.012,22.494,20.436,18.779,17.198,16.896,16.946
Bosnia and Herzegovina,BIH,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,28.348,27.09,25.506,22.605,22.598,21.805,19.302,17.623,15.98,16.044
Bosnia and Herzegovina,BIH,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,30.549,29.754,23.003,20.209,18.663,18.434,18.062,15.408,12.785,12.924
Bosnia and Herzegovina,BIH,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,25.66,22.309,18.76,17.107,13.565,14.042,12.626,10.674,9.106,9.099
Bosnia and Herzegovina,BIH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,27.695,25.408,20.527,18.4,15.692,15.868,14.897,12.657,10.668,10.723
Botswana,BWA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,37.16,36.906,36.336,35.511,34.802,39.256,40.256,40.356,40.424,40.442
Botswana,BWA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,28.755,29.192,29.307,29.185,29.196,35.052,30.129,33.676,34.752,34.731
Botswana,BWA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,32.938,33.029,32.802,32.331,31.985,37.144,35.168,37.003,37.581,37.58
Botswana,BWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,21.625,21.841,21.985,21.782,22.01,22.674,26.227,26.056,27.069,26.728
Botswana,BWA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,16.641,17.194,17.69,17.889,18.457,19.602,20.416,21.483,20.139,19.967
Botswana,BWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.93,19.329,19.664,19.681,20.094,21.017,23.106,23.615,23.381,23.138
Brazil,BRA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,28.613,29.615,30.507,30.05,29.475,31.251,28.27,25.837,25.465,25.411
Brazil,BRA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,15.758,18.141,19.372,19.304,18.646,20.879,18.625,16.258,15.925,15.869
Brazil,BRA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,22.103,23.803,24.866,24.605,23.986,25.992,23.377,20.975,20.621,20.565
Brazil,BRA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,10.313,13.608,14.885,14.417,14.35,16.25,16.444,11.515,9.698,9.324
Brazil,BRA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.233,10.079,11.209,10.737,10.07,11.804,10.678,7.478,6.609,6.341
Brazil,BRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.538,11.58,12.792,12.329,11.936,13.697,13.158,9.231,7.947,7.634
British Virgin Islands,VGB,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,18.875,19.632,19.944,23.211,21.897,22.753,20.006,20.921,20.752,20.712
Brunei Darussalam,BRN,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,16.456,18.334,19.985,18.588,18.543,20.291,17.515,19.187,18.919,18.849
Brunei Darussalam,BRN,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,17.57,18.93,19.966,20.716,20.092,21.433,18.679,20.004,19.789,19.738
Brunei Darussalam,BRN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.638,9.373,10.004,10.109,7.913,8.905,6.449,5.95,5.942,5.87
Brunei Darussalam,BRN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.097,8.02,8.836,7.743,5.742,6.43,3.883,4.706,4.699,4.683
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.726,8.574,9.316,8.7,6.6,7.409,4.905,5.191,5.183,5.144
Bulgaria,BGR,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,19.188,19.647,18.078,15.802,13.906,15.427,14.202,14.238,11.616,11.704
Bulgaria,BGR,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,17.802,16.835,13.75,12,13.307,14.164,13.357,11.498,11.278,11.344
Bulgaria,BGR,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,18.474,18.198,15.848,13.844,13.598,14.777,13.767,12.828,11.442,11.519
Bulgaria,BGR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.417,6.966,5.946,4.653,3.874,4.765,5.026,4.056,4.217,4.005
Bulgaria,BGR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.777,8.097,6.354,5.69,4.535,5.433,5.473,4.453,4.409,4.19
Bulgaria,BGR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.143,7.575,6.164,5.211,4.23,5.125,5.267,4.268,4.319,4.104
Burkina Faso,BFA,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,49.043,49.616,50.184,50.735,48.901,47.221,45.057,43.116,40.758,40.862
Burkina Faso,BFA,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,29.027,29.832,30.64,31.469,30.919,30.49,29.641,29.102,27.887,27.949
Burkina Faso,BFA,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,38.949,39.634,40.318,41.005,39.818,38.766,37.263,36.03,34.25,34.332
Burkina Faso,BFA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.577,4.64,4.649,4.633,4.736,5.05,5.327,5.706,5.77,5.566
Burkina Faso,BFA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.366,4.544,4.661,4.746,4.688,5.031,5.098,5.136,5.012,4.849
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.461,4.587,4.656,4.695,4.71,5.04,5.2,5.389,5.348,5.166
Burundi,BDI,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,5.308,5.587,5.961,7.407,9.023,10.91,10.909,11.021,11.296,11.232
Burundi,BDI,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,5.464,5.969,6.419,8.613,10.988,11.424,13.625,13.785,14.064,13.936
Burundi,BDI,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,5.386,5.778,6.19,8.011,10.006,11.167,12.267,12.403,12.68,12.583
Burundi,BDI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.096,1.064,1.027,0.992,0.955,0.976,1.041,0.811,0.816,0.803
Burundi,BDI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.813,1.65,1.48,1.31,1.136,1.086,1.201,1.025,1.033,1.007
Burundi,BDI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.442,1.347,1.247,1.146,1.043,1.03,1.118,0.915,0.921,0.902
Cabo Verde,CPV,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,33.237,33.078,33.018,32.958,28.989,31.052,29.581,29.178,29.194,29.231
Cabo Verde,CPV,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,30.944,30.43,29.916,27.788,27.09,29.284,27.739,27.412,27.413,27.442
Cabo Verde,CPV,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,32.051,31.703,31.4,30.25,27.99,30.118,28.607,28.245,28.255,28.29
Cabo Verde,CPV,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,12.326,12.55,12.77,11.542,11.504,13.715,13.146,11.628,11.376,11.276
Cabo Verde,CPV,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,11.583,11.71,11.83,12.651,12.607,15.435,14.615,12.715,12.424,12.335
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.907,12.077,12.24,12.17,12.128,14.69,13.976,12.246,11.971,11.878
Cambodia,KHM,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,14.914,14.5,13.723,13.171,12.662,13.188,13.878,13.878,13.944,13.916
Cambodia,KHM,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,10.589,10.272,10.212,9.932,10.099,10.642,11.273,10.984,10.999,10.928
Cambodia,KHM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,12.73,12.37,11.961,11.552,11.383,11.915,12.571,12.423,12.461,12.408
Cambodia,KHM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.457,0.85,0.175,0.162,0.15,0.209,0.416,0.26,0.254,0.309
Cambodia,KHM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.334,0.59,0.109,0.099,0.089,0.136,0.378,0.204,0.199,0.234
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.393,0.716,0.141,0.13,0.119,0.172,0.396,0.231,0.225,0.27
Cameroon,CMR,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,24.288,25.658,26.74,27.619,28.77,30.501,31.321,31.221,31.202,31.103
Cameroon,CMR,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,11.145,12.266,12.714,13.151,13.761,14.831,15.139,15.062,15.094,15.057
Cameroon,CMR,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,17.71,18.957,19.721,20.379,21.259,22.659,23.223,23.134,23.141,23.072
Cameroon,CMR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.035,4.05,4.099,4.139,4.167,4.372,4.498,4.222,4.178,4.055
Cameroon,CMR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.068,3.08,3.121,3.154,3.178,3.468,3.558,3.206,3.169,3.099
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.518,3.528,3.568,3.601,3.622,3.87,3.973,3.653,3.613,3.518
Canada,CAN,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,12.644,12.088,11.545,11.612,11.218,16.68,11.364,10.289,10.848,10.855
Canada,CAN,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,13.857,13.635,12.562,12.769,12.812,18.972,14.178,12.841,12.584,12.583
Canada,CAN,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,13.272,12.889,12.072,12.211,12.043,17.865,12.815,11.599,11.735,11.735
Canada,CAN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.305,6.275,5.927,5.527,5.263,9.521,7.339,5.137,5.259,6.273
Canada,CAN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.51,7.715,6.869,6.112,6.07,9.777,7.694,5.407,5.556,6.609
Canada,CAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.945,7.038,6.426,5.837,5.69,9.657,7.527,5.279,5.415,6.45
Cayman Islands,CYM,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,36.138,36.524,36.656,36.664,36.991,38.342,38.082,37.716,37.829,37.718
Central African Republic,CAF,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,20.979,21.334,21.643,21.697,21.883,22.974,22.974,22.2,22.002,22.062
Central African Republic,CAF,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,28.599,28.944,29.155,29.179,29.461,30.709,30.578,30.105,30.13,30.055
Central African Republic,CAF,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.212,6.186,6.161,6.108,6.226,6.808,7.074,6.649,6.585,6.606
Central African Republic,CAF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.832,4.882,4.982,4.996,5.055,5.646,5.741,5.309,5.203,5.231
Central African Republic,CAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.477,5.491,5.534,5.517,5.607,6.196,6.375,5.956,5.877,5.899
Chad,TCD,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,47.716,47.99,48.241,48.435,48.466,49.335,48.684,48.39,48.537,48.514
Chad,TCD,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,25.413,25.617,25.796,25.916,25.957,26.912,26.347,25.62,25.779,25.775
Chad,TCD,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,36.445,36.679,36.891,37.047,37.082,37.993,37.387,36.875,37.039,37.033
Chad,TCD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.644,0.694,0.742,0.762,0.734,1.029,1.055,0.746,0.734,0.744
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.207,1.293,1.375,1.391,1.324,2.174,1.889,1.333,1.306,1.322
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.974,1.047,1.116,1.135,1.084,1.707,1.548,1.096,1.074,1.088
Channel Islands,CHI,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,13.6,13.115,12.277,11.412,11.179,12.282,11.778,10.579,10.156,10.054
Channel Islands,CHI,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,11.89,10.931,10.245,9.377,9.316,10.827,9.945,8.494,8.494,8.461
Channel Islands,CHI,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,12.719,11.99,11.23,10.365,10.222,11.535,10.837,9.509,9.303,9.236
Channel Islands,CHI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.385,8.023,7.458,6.922,6.726,7.116,7.219,6.484,6.438,6.503
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.013,7.469,6.849,6.286,6.149,6.657,6.594,5.871,5.983,6.056
Channel Islands,CHI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.178,7.715,7.12,6.571,6.408,6.863,6.875,6.147,6.187,6.256
Chile,CHL,"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",SL.UEM.NEET.FE.ME.ZS,23.473,21.1,21.725,20.396,18.984,20.579,18.337,16.042,16.7,16.741
Chile,CHL,"Share of youth not in education, employment or training, male (% of male youth population)  (modeled ILO estimate)",SL.UEM.NEET.MA.ME.ZS,15.086,14.037,14.95,14.66,15.025,17.907,14.268,12.849,13.986,13.977
